employee_id,gender,state,city,education_level,birthdate,hiredate,termdate,department,job_title,salary,performance_rating,full_name,status,age
00-85153004,Male,New York,Buffalo,Bachelor,1983-03-18,2022-06-10,,Customer Service,Customer Service Representative,70955.0,Satisfactory,Tyler Rivas,Active,43
00-85156388,Male,New York,New York City,High School,1987-12-21,2019-05-06,,Operations,Inventory Specialist,58786.0,Needs Improvement,Megan Simmons,Active,39
00-85160586,Female,Michigan,Warren,High School,1987-11-07,2021-04-07,,Customer Service,Help Desk Technician,65823.0,Satisfactory,Renee Roberts,Active,39
00-85163764,Male,New York,New York City,High School,1981-02-26,2024-02-23,,Operations,Inventory Specialist,61443.0,Satisfactory,Joshua Cole,Active,45
00-85165988,Female,New York,New York City,Bachelor,1991-04-21,2023-09-28,,Marketing,Marketing Coordinator,63791.0,Needs Improvement,Samuel Phillips,Active,35
00-85182173,Female,Michigan,Grand Rapids,Master,2001-02-09,2022-10-22,,Finance,Financial Analyst,102883.0,Excellent,Kristina Lane,Active,25
00-85185498,Male,New York,Rochester,Bachelor,1987-11-09,2023-12-18,,IT,Software Developer,113641.0,Excellent,Becky Harmon,Active,39
00-85187117,Female,Pennsylvania,Allentown,Bachelor,1997-03-04,2024-06-20,,Customer Service,Support Specialist,56704.0,Good,Rebecca Cortez,Active,29
00-85190528,Male,New York,Rochester,High School,1964-02-13,2024-10-17,,Operations,Inventory Specialist,61011.0,Satisfactory,Anthony Ramos,Active,62
00-85191544,Female,Pennsylvania,Pittsburgh,High School,1986-11-30,2021-11-29,,IT,IT Support Specialist,63906.0,Satisfactory,Ashley Sparks,Active,40
00-85246298,Male,New York,Buffalo,Bachelor,1981-04-05,2018-10-29,,IT,IT Support Specialist,68000.0,Good,Andrew Campbell,Active,45
00-85251955,Female,New York,Rochester,Bachelor,1986-01-08,2021-06-15,,Sales,Sales Representative,63049.0,Good,Erin Jones,Active,40
00-85268425,Female,New York,New York City,PhD,1977-08-16,2015-07-25,,Sales,Sales Specialist,75238.0,Satisfactory,Kristen Moss,Active,49
00-85280948,Female,Michigan,Detroit,Bachelor,1983-05-30,2018-05-22,2020-05-31,Sales,Sales Representative,55533.0,Good,Charles Walsh,Terminated,43
00-85300576,Male,Ohio,Columbus,PhD,1984-08-18,2016-05-25,,Sales,Sales Manager,91934.0,Excellent,Juan Johnson,Active,42
00-85300766,Female,New York,Buffalo,Bachelor,1986-03-30,2019-06-15,,Finance,Accounts Payable Specialist,55688.0,Good,Melanie Lee,Active,40
00-85301514,Male,New York,New York City,Master,1959-05-31,2024-09-05,,IT,System Administrator,93859.0,Satisfactory,Catherine Fritz,Active,67
00-85302098,Male,New York,New York City,Bachelor,1990-05-19,2021-12-25,,Operations,Operations Analyst,67546.0,Good,Charles Fuentes,Active,36
00-85304172,Female,New York,Buffalo,Bachelor,1999-07-12,2016-07-07,,Customer Service,Customer Service Representative,62648.0,Good,Jodi Valentine,Active,27
00-85311217,Female,Illinois,Naperville,High School,1967-06-08,2020-07-02,,Marketing,Content Creator,62980.0,Needs Improvement,Michael Jordan,Active,59
00-85331621,Female,Michigan,Grand Rapids,Master,1990-03-22,2020-12-06,,IT,System Administrator,92389.0,Excellent,Christine Yoder,Active,36
00-85332458,Male,New York,New York City,High School,1990-03-13,2018-05-05,,Marketing,SEO Specialist,78806.0,Needs Improvement,Dylan Larson,Active,36
00-85339864,Female,New York,Rochester,Bachelor,1976-04-02,2024-05-12,,Finance,Financial Analyst,73521.0,Satisfactory,Paul Freeman,Active,50
00-85345555,Male,New York,New York City,Bachelor,1993-04-20,2020-01-26,2021-04-09,Sales,Sales Specialist,71110.0,Needs Improvement,Linda Morales,Terminated,33
00-85345921,Female,New York,Buffalo,Bachelor,1979-03-06,2021-09-01,,Marketing,Marketing Coordinator,65471.0,Good,Christina Moore,Active,47
00-85351333,Female,New York,Buffalo,Bachelor,1991-11-06,2024-02-16,,Sales,Sales Representative,63707.0,Good,Paul Jimenez,Active,35
00-85375348,Male,New York,Rochester,Bachelor,1994-11-17,2017-02-24,,Customer Service,Support Specialist,58858.0,Good,Albert Stone,Active,32
00-85384682,Female,New York,New York City,Master,1970-05-14,2024-05-23,,IT,System Administrator,76764.0,Good,Michael Shepherd,Active,56
00-85387867,Male,New York,New York City,Bachelor,1973-03-16,2018-10-12,2019-04-10,IT,Software Developer,83600.0,Good,Scott Riley,Terminated,53
00-85388033,Male,New York,New York City,Bachelor,1986-03-24,2018-06-18,,Sales,Sales Representative,69308.0,Satisfactory,Michael Rhodes,Active,40
00-85402722,Female,Michigan,Detroit,Bachelor,1961-05-23,2019-07-03,,Operations,Operations Analyst,59365.0,Good,Jay Smith,Active,65
00-85410537,Female,Ohio,Columbus,Bachelor,2002-10-12,2017-11-29,,Sales,Sales Representative,53151.0,Good,Jacob Barber,Active,24
00-85413975,Male,New York,Buffalo,Bachelor,1974-05-04,2017-06-29,,Operations,Inventory Specialist,70821.0,Satisfactory,Thomas Bennett,Active,52
00-85414925,Female,New York,New York City,Bachelor,1999-08-12,2023-09-01,,Customer Service,Support Specialist,59257.0,Good,Ryan Osborn,Active,27
00-85432781,Male,New York,New York City,High School,1992-03-28,2022-02-22,2022-08-21,Operations,Inventory Specialist,64251.0,Needs Improvement,Yolanda Gonzalez,Terminated,34
00-85433047,Male,New York,Buffalo,High School,1970-03-28,2017-05-03,,Customer Service,Customer Service Representative,60006.0,Satisfactory,Michelle Schroeder,Active,56
00-85435906,Male,New York,Buffalo,Bachelor,1976-09-30,2021-02-19,,Finance,Accountant,80792.0,Satisfactory,Robert Smith,Active,50
00-85436973,Male,New York,Rochester,Bachelor,2002-10-27,2022-09-27,,Customer Service,Customer Service Representative,60994.0,Needs Improvement,Shirley Rhodes,Active,24
00-85460982,Female,New York,New York City,Bachelor,2003-03-14,2024-08-10,,Sales,Sales Specialist,76017.0,Satisfactory,Sheila Smith,Active,23
00-85477483,Male,New York,Buffalo,Bachelor,1976-09-25,2017-05-28,,Sales,Sales Consultant,81908.0,Excellent,Lindsay Wells,Active,50
00-85493830,Female,Pennsylvania,Philadelphia,Bachelor,2000-01-26,2015-03-12,,Marketing,Marketing Coordinator,64373.0,Satisfactory,Eugene Nichols,Active,26
00-85507244,Male,New York,Buffalo,High School,1975-11-28,2020-08-23,,Operations,Inventory Specialist,63837.0,Satisfactory,Rebecca Romero,Active,51
00-85522135,Female,Michigan,Grand Rapids,Bachelor,1971-01-04,2023-04-18,,Operations,Operations Analyst,61829.0,Good,Amanda Jensen,Active,55
00-85533812,Male,Ohio,Cincinnati,Bachelor,1992-04-05,2015-06-20,,Sales,Sales Representative,75474.0,Excellent,Cynthia Alvarez,Active,34
00-85544613,Female,New York,Rochester,Bachelor,1975-10-06,2023-05-27,,Operations,Inventory Specialist,59963.0,Good,Laura Lee,Active,51
00-85553948,Male,Virginia,Virginia Beach,Bachelor,2000-10-29,2022-04-11,,Customer Service,Customer Service Representative,63347.0,Needs Improvement,Jeremy Richardson,Active,26
00-85576096,Female,New York,Buffalo,High School,1982-06-28,2024-12-23,,Marketing,SEO Specialist,68607.0,Good,John Williams,Active,44
00-85579195,Male,New York,New York City,Bachelor,1977-04-06,2018-11-11,2019-05-10,Operations,Logistics Coordinator,72188.0,Good,Christina Glover,Terminated,49
00-85587210,Male,Pennsylvania,Allentown,Bachelor,1986-11-20,2019-03-22,,IT,Software Developer,92536.0,Excellent,Kevin Romero,Active,40
00-85591614,Female,New York,Buffalo,Master,1982-06-21,2017-04-14,,Sales,Sales Consultant,87967.0,Good,John Mendoza,Active,44
00-85593030,Female,New York,Buffalo,Bachelor,1999-06-06,2023-08-31,,Operations,Inventory Specialist,52207.0,Good,Emily Johnson,Active,27
00-85595538,Female,New York,New York City,Bachelor,1997-08-13,2019-05-14,,IT,Software Developer,85718.0,Satisfactory,Thomas Grant,Active,29
00-85606069,Female,North Carolina,Greensboro,Bachelor,1986-05-26,2017-04-10,,Operations,Logistics Coordinator,62145.0,Good,Erica Padilla,Active,40
00-85647532,Female,New York,New York City,Bachelor,1973-04-30,2015-03-28,2019-01-24,IT,IT Support Specialist,56478.0,Good,Samuel Potts,Terminated,53
00-85655486,Female,New York,Rochester,Master,1972-02-04,2017-04-25,,IT,Software Developer,94965.0,Good,Taylor Mason,Active,54
00-85660611,Male,New York,Buffalo,Bachelor,1995-11-21,2022-01-16,,IT,Software Developer,112490.0,Good,Dawn Key,Active,31
00-85687408,Male,New York,Buffalo,Bachelor,1971-01-29,2020-10-16,,Customer Service,Help Desk Technician,78647.0,Good,Jennifer Smith,Active,55
00-85693188,Male,Michigan,Warren,Bachelor,2003-07-20,2017-06-07,2024-06-01,IT,Software Developer,100742.0,Good,Cheryl Fowler,Terminated,23
00-85701752,Male,Pennsylvania,Philadelphia,Bachelor,1970-02-09,2018-09-13,,Operations,Logistics Coordinator,62095.0,Good,Matthew Gibson,Active,56
00-85751409,Female,New York,New York City,Bachelor,1998-05-04,2022-03-17,2022-09-13,Operations,Inventory Specialist,58131.0,Satisfactory,Robert Soto,Terminated,28
00-85752409,Male,New York,Rochester,Bachelor,1962-03-04,2018-01-30,,Operations,Inventory Specialist,64956.0,Needs Improvement,Alexa Cruz,Active,64
00-85756281,Male,New York,Buffalo,Bachelor,2003-01-21,2024-02-11,,IT,System Administrator,100501.0,Satisfactory,Blake Jones,Active,23
00-85764804,Male,New York,New York City,Bachelor,2000-02-08,2021-05-21,2023-12-09,Operations,Logistics Coordinator,69131.0,Good,Bryce West,Terminated,26
00-85771821,Male,New York,Buffalo,High School,1987-01-15,2020-06-08,,Customer Service,Customer Service Representative,62475.0,Good,Janet Fernandez,Active,39
00-85773305,Male,New York,New York City,Bachelor,1991-10-06,2016-09-05,,Sales,Sales Representative,84149.0,Good,Laura Farrell,Active,35
00-85773927,Male,Illinois,Aurora,Bachelor,2001-06-03,2022-07-09,,Customer Service,Support Specialist,65478.0,Excellent,Lisa Harris,Active,25
00-85776373,Male,New York,New York City,High School,1973-06-05,2017-06-18,,Customer Service,Customer Service Representative,64954.0,Needs Improvement,Wendy Francis,Active,53
00-85805745,Male,Michigan,Warren,Bachelor,1988-12-22,2015-12-20,,Operations,Logistics Coordinator,65717.0,Excellent,Alex Murphy,Active,38
00-85812116,Female,New York,New York City,High School,1973-07-18,2024-08-26,,Operations,Inventory Specialist,64865.0,Needs Improvement,William Hale,Active,53
00-85833125,Female,New York,New York City,High School,1961-11-26,2023-10-08,,Operations,Inventory Specialist,62832.0,Excellent,James Middleton,Active,65
00-85833309,Male,New York,New York City,High School,1993-06-17,2017-11-22,2024-10-18,IT,IT Support Specialist,63808.0,Needs Improvement,Sandra Butler,Terminated,33
00-85834657,Female,New York,New York City,Bachelor,1986-02-20,2017-11-02,,IT,IT Support Specialist,54563.0,Good,Heather Mcfarland,Active,40
00-85836526,Female,New York,New York City,High School,1983-06-26,2017-08-30,,Customer Service,Help Desk Technician,72938.0,Satisfactory,Kristin Franco,Active,43
00-85839721,Male,New York,Buffalo,High School,1986-06-08,2018-03-07,,Customer Service,Help Desk Technician,70047.0,Satisfactory,Karen Rodriguez,Active,40
00-85874940,Female,New York,Buffalo,Bachelor,1974-08-04,2020-03-03,,Operations,Logistics Coordinator,63827.0,Good,Lee Villa,Active,52
00-85876997,Female,New York,Rochester,Bachelor,1974-07-16,2024-06-04,,Finance,Accounts Payable Specialist,57858.0,Good,Kim Finley,Active,52
00-85877745,Female,New York,New York City,High School,2003-01-14,2017-01-07,,Operations,Inventory Specialist,57982.0,Good,Caitlyn Bennett,Active,23
00-85887023,Male,New York,New York City,Bachelor,1962-01-16,2020-10-30,,HR,HR Coordinator,65627.0,Good,Tiffany Osborne,Active,64
00-85891085,Male,New York,New York City,Bachelor,1983-09-07,2022-06-23,,Finance,Financial Analyst,76937.0,Satisfactory,Nicholas Lee,Active,43
00-85898994,Male,Michigan,Grand Rapids,Bachelor,1997-01-16,2023-07-05,,Customer Service,Help Desk Technician,68653.0,Good,Brian Lloyd,Active,29
00-85910969,Female,New York,New York City,Bachelor,1993-01-04,2021-03-29,,Operations,Logistics Coordinator,54523.0,Satisfactory,Marie Casey,Active,33
00-85920407,Female,Michigan,Grand Rapids,Bachelor,1998-12-14,2020-05-22,2021-06-24,Sales,Sales Consultant,67955.0,Good,Kimberly Morrow,Terminated,28
00-85927914,Male,New York,New York City,Bachelor,1994-12-18,2022-04-25,,Customer Service,Support Specialist,66268.0,Good,Travis Owens,Active,32
00-85935555,Male,Michigan,Detroit,Bachelor,1976-12-07,2019-09-25,,Sales,Sales Representative,75555.0,Satisfactory,Kevin Jennings,Active,50
00-85952511,Male,New York,New York City,Bachelor,1976-07-18,2018-08-02,,Marketing,SEO Specialist,95224.0,Good,Charles Becker,Active,50
00-86003182,Male,North Carolina,Raleigh,PhD,1983-06-11,2021-05-30,,Finance,Financial Analyst,90329.0,Satisfactory,Eric Rojas,Active,43
00-86014287,Female,Michigan,Detroit,Bachelor,1995-08-06,2020-03-04,,Customer Service,Help Desk Technician,56775.0,Good,Natasha Rodriguez,Active,31
00-86044212,Female,New York,Rochester,Master,1988-12-13,2016-01-06,,IT,Software Developer,85198.0,Satisfactory,Erika Keller,Active,38
00-86053026,Male,New York,Rochester,Bachelor,1989-01-13,2022-05-01,,Operations,Inventory Specialist,59843.0,Good,Alexis Miranda,Active,37
00-86059172,Female,Ohio,Cincinnati,Bachelor,1968-02-18,2019-05-08,,Sales,Sales Representative,60848.0,Good,Henry Soto,Active,58
00-86061476,Female,North Carolina,Raleigh,High School,1974-08-03,2020-06-16,,Marketing,Content Creator,54036.0,Satisfactory,Douglas Quinn,Active,52
00-86082915,Female,Michigan,Detroit,Bachelor,1996-04-09,2018-11-23,,Finance,Accounts Payable Specialist,62216.0,Good,William Bruce,Active,30
00-86122371,Female,Michigan,Warren,Bachelor,1988-08-06,2024-05-25,,Sales,Sales Consultant,73772.0,Good,Felicia Moore,Active,38
00-86125617,Male,New York,New York City,Bachelor,1990-04-16,2017-08-05,2018-02-06,Operations,Logistics Coordinator,69163.0,Good,Veronica Bowman,Terminated,36
00-86150979,Female,New York,Buffalo,Bachelor,1987-08-20,2023-08-03,,Operations,Logistics Coordinator,57627.0,Satisfactory,Spencer Wright,Active,39
00-86164272,Female,New York,New York City,Bachelor,1980-04-11,2020-02-29,,Operations,Logistics Coordinator,62502.0,Satisfactory,Jonathan Gray,Active,46
00-86166812,Male,New York,Buffalo,Bachelor,1976-11-13,2020-04-07,,Customer Service,Support Specialist,61911.0,Satisfactory,Stacy Kim,Active,50
00-86181117,Male,New York,New York City,Bachelor,1982-07-14,2020-12-21,2021-06-19,Sales,Sales Representative,84521.0,Good,Nicole Hoffman,Terminated,44
00-86183158,Female,New York,Buffalo,High School,1978-07-03,2023-12-09,,Customer Service,Support Specialist,60946.0,Satisfactory,Sean Brown,Active,48
00-86187341,Male,Ohio,Cleveland,Bachelor,1989-06-15,2021-04-17,,IT,IT Support Specialist,63605.0,Satisfactory,Stephanie Fowler,Active,37
00-86193589,Female,Virginia,Richmond,Bachelor,1969-09-27,2021-01-30,,Operations,Logistics Coordinator,53288.0,Satisfactory,Julia Kennedy,Active,57
00-86197740,Female,New York,Rochester,Master,1993-08-23,2022-09-08,,Sales,Sales Consultant,80810.0,Satisfactory,Jamie Beck,Active,33
00-86205634,Female,New York,Buffalo,Bachelor,1970-04-30,2019-02-19,,Operations,Operations Analyst,65134.0,Satisfactory,Erica Johnson,Active,56
00-86211608,Female,New York,New York City,Bachelor,2002-10-05,2016-05-08,2024-12-12,Sales,Sales Representative,64491.0,Good,Zachary Arnold,Terminated,24
00-86224438,Female,New York,Rochester,Bachelor,1980-12-24,2022-03-20,,IT,System Administrator,98585.0,Good,Neil Johnson,Active,46
00-86230551,Female,New York,New York City,Bachelor,1980-05-16,2021-08-12,2022-02-08,Sales,Sales Specialist,57475.0,Good,Robert Ortiz,Terminated,46
00-86234095,Female,Pennsylvania,Allentown,Master,1978-08-16,2022-01-04,,IT,System Administrator,78959.0,Excellent,Lindsey White,Active,48
00-86246226,Male,New York,Buffalo,Bachelor,1985-09-29,2020-11-21,,Operations,Inventory Specialist,68320.0,Good,James Grant,Active,41
00-86250555,Male,New York,New York City,High School,1975-11-13,2024-01-18,,Customer Service,Support Specialist,61552.0,Excellent,Jacob Mason,Active,51
00-86261289,Male,New York,Buffalo,High School,1963-07-03,2021-12-07,,Customer Service,Customer Service Representative,60968.0,Needs Improvement,Robert White,Active,63
00-86263395,Male,New York,Buffalo,Bachelor,2002-06-27,2015-10-06,,IT,Software Developer,83005.0,Satisfactory,Lisa Davidson,Active,24
00-86287557,Male,New York,New York City,High School,1986-08-18,2017-11-28,,Operations,Inventory Specialist,60239.0,Needs Improvement,Mark Francis,Active,40
00-86297749,Male,New York,Buffalo,Master,1996-12-16,2024-10-27,,Sales,Sales Specialist,66691.0,Good,Carrie Jones,Active,30
00-86306755,Male,New York,Buffalo,Bachelor,1975-04-15,2015-01-05,,Operations,Logistics Coordinator,70356.0,Good,Michelle Lara,Active,51
00-86318249,Female,New York,Buffalo,High School,1998-08-04,2016-09-17,,IT,IT Support Specialist,58743.0,Satisfactory,Michael Obrien,Active,28
00-86321420,Male,Pennsylvania,Allentown,Bachelor,1959-08-19,2023-08-27,,IT,Software Developer,105752.0,Good,Veronica Rogers,Active,67
00-86327090,Male,New York,New York City,Bachelor,1996-05-26,2017-01-25,,Operations,Logistics Coordinator,65470.0,Satisfactory,Tyler Arellano,Active,30
00-86330033,Female,New York,Buffalo,High School,1997-11-13,2017-09-20,,Customer Service,Support Specialist,61401.0,Good,Rachael Nelson,Active,29
00-86334111,Male,New York,Buffalo,Bachelor,1985-02-10,2019-10-25,,Operations,Logistics Coordinator,61008.0,Satisfactory,Charles Garcia,Active,41
00-86336362,Male,Michigan,Detroit,High School,1981-10-16,2020-06-24,,Customer Service,Support Specialist,66140.0,Satisfactory,Richard Hernandez,Active,45
00-86362294,Female,Michigan,Grand Rapids,Bachelor,1977-05-02,2022-01-29,,IT,Software Developer,91531.0,Satisfactory,Meghan Valencia,Active,49
00-86391152,Female,New York,Rochester,High School,1985-05-31,2016-01-12,,Customer Service,Help Desk Technician,68242.0,Satisfactory,Amanda Moore,Active,41
00-86396187,Male,New York,Buffalo,Bachelor,1974-02-01,2020-03-21,,IT,IT Support Specialist,68643.0,Needs Improvement,John Walsh,Active,52
00-86397676,Female,New York,New York City,PhD,1966-11-29,2024-05-12,2024-11-08,Finance,Financial Analyst,107609.0,Excellent,Jason Salinas,Terminated,60
00-86409465,Female,Michigan,Grand Rapids,Master,1998-05-31,2017-08-21,,Operations,Operations Analyst,65500.0,Satisfactory,Brandon Bennett,Active,28
00-86422833,Female,Virginia,Norfolk,Bachelor,1976-07-12,2024-10-20,,Sales,Sales Representative,65402.0,Satisfactory,Jennifer Richardson,Active,50
00-86427662,Female,New York,New York City,Bachelor,1980-10-21,2023-08-06,,Marketing,Content Creator,61377.0,Excellent,Michael Thompson,Active,46
00-86439410,Female,Michigan,Warren,Bachelor,1993-04-05,2024-10-08,,Operations,Logistics Coordinator,59374.0,Excellent,Adam Boyd,Active,33
